source_dataset,flow_type,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
playwright_dummy_website,search,6163.0,1,1,2,2,0,1,3945.0,1.0,2,0,High
interactions.csv,https://www.linkedin.com/,4.885999917984009,0,50,50,0,0,0,0.0977199983596801,-1.0,0,-1,Low
interactions.csv,https://www.start2impact.it/,2.6009998321533203,2,50,0,0,0,0,0.0520199966430664,-1.0,0,-1,Low
interactions.csv,https://mail.google.com/,2.000999927520752,36,50,0,6,0,0,0.040019998550415,-1.0,0,-1,Medium
interactions.csv,https://esami.unisi.it/,3.308000087738037,18,50,0,2,0,0,0.0661600017547607,-1.0,0,-1,Medium
interactions.csv,https://www.overleaf.com/,2.4090001583099365,21,50,0,3,0,0,0.0481800031661987,-1.0,0,-1,Medium
interactions.csv,https://new.precisionconference.com/,4.677000045776367,0,50,0,0,0,0,0.0935400009155273,-1.0,0,-1,Low
playwright_dummy_website,cta,4421.0,2,1,0,0,0,0,3967.0,1.0,2,0,High
interactions.csv,https://mail.google.com/,2.1610000133514404,0,50,38,0,0,0,0.0432200002670288,-1.0,0,-1,Low
e-shop clothing 2008.csv,category_4_page_1,31.0,31,-1,-1,0,0,0,-1.0,-1.0,0,-1,Medium
playwright_dummy_website,signup,4553.0,4,1,4,2,1,1,3936.0,1.0,5,0,High
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,3.500999927520752,0,50,15,0,0,0,0.070019998550415,-1.0,0,-1,Low
interactions.csv,https://mail.google.com/,1.995999813079834,0,50,38,0,0,0,0.0399199962615966,-1.0,0,-1,Low
interactions.csv,https://www.google.com/,1.758000135421753,7,50,3,0,0,0,0.035160002708435,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_3,179.4955812,1,0,0,0,1,1,0.96387619,0.0,0,-1,High
interactions.csv,https://docs.google.com/,1.1100001335144043,29,50,0,4,0,0,0.022200002670288,-1.0,0,-1,Medium
interactions.csv,https://new.precisionconference.com/,2.3339998722076416,0,50,0,0,0,0,0.0466799974441528,-1.0,0,-1,Low
interactions.csv,https://drive.google.com/,3.116000175476074,0,50,0,0,0,0,0.0623200035095214,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_10,89.71949581,0,0,0,0,2,0,0.527802000175,0.0,0,-1,High
e-shop clothing 2008.csv,category_2_page_2,29.0,29,-1,-1,2,0,0,-1.0,-1.0,0,-1,Medium
playwright_dummy_website,signup,1063.0,1,0,2,0,0,0,949.0,1.0,2,2,Low
interactions.csv,https://mail.google.com/,4.046000003814697,0,50,0,0,0,0,0.0809200000762939,-1.0,0,-1,Low
interactions.csv,https://docs.google.com/,49.66100001335144,0,50,0,0,0,0,0.9932200002670288,-1.0,0,-1,Low
interactions.csv,https://www.facebook.com/,3.188999891281128,17,50,0,2,0,0,0.0637799978256225,-1.0,0,-1,Medium
playwright_dummy_website,signup,3492.0,4,1,4,2,1,1,2936.0,1.0,5,0,High
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,4.882000207901001,50,50,0,9,0,0,0.09764000415802,-1.0,0,-1,Medium
playwright_dummy_website,signup,4544.0,3,1,3,0,0,0,3947.0,1.0,2,0,High
interaction_telemetry_large.csv,element_16,67.71790583,4,0,0,0,2,2,0.0,1.0,0,-1,High
interaction_telemetry_large.csv,element_1,327.0040581,0,0,0,0,2,0,2.815761837,0.0,0,-1,High
playwright_dummy_website,signup,1120.0,1,0,3,0,0,0,914.0,1.0,3,2,Low
playwright_dummy_website,login,12386.0,3,0,4,1,1,0,1911.0,1.0,2,1,Medium
playwright_dummy_website,search,1081.0,1,0,1,0,0,0,911.0,1.0,2,2,Low
interactions.csv,https://mail.google.com/,3.000999927520752,3,50,0,0,0,0,0.060019998550415,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_19,181.3405674,1,0,0,2,0,0,0.3752039848749999,0.0,0,-1,High
interactions.csv,https://farmacosmetica.it/,4.921999931335449,50,50,0,9,0,0,0.0984399986267089,-1.0,0,-1,Medium
playwright_dummy_website,login,4137.0,1,1,3,0,2,0,3952.0,0.0,2,0,High
interactions.csv,https://esami.unisi.it/,0.8220000267028809,4,50,0,0,0,0,0.0164400005340576,-1.0,0,-1,Low
interactions.csv,https://mail.google.com/,184596.4440000057,0,50,0,0,0,0,3691.9288800001145,-1.0,0,-1,Medium
interactions.csv,https://mail.google.com/,13.579999923706056,0,50,25,0,0,0,0.2715999984741211,-1.0,0,-1,Medium
interactions.csv,https://www.facebook.com/,4.376999855041504,41,50,0,7,0,0,0.08753999710083,-1.0,0,-1,Medium
interactions.csv,https://web.whatsapp.com/,2.0,50,50,38,9,0,0,0.04,-1.0,0,-1,Medium
interactions.csv,https://web.whatsapp.com/,2.365999937057495,50,50,0,9,0,0,0.0473199987411499,-1.0,0,-1,Medium
interactions.csv,https://giuseppe-desolda.ddns.net/,1.1349999904632568,3,50,0,0,0,0,0.0226999998092651,-1.0,0,-1,Low
interactions.csv,https://www.google.com/,6.207000017166138,0,50,0,0,0,0,0.1241400003433227,-1.0,0,-1,Low
interactions.csv,https://superuser.com/,1.0809998512268066,35,50,0,6,0,0,0.0216199970245361,-1.0,0,-1,Medium
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,4.91100001335144,50,50,0,9,0,0,0.0982200002670288,-1.0,0,-1,Medium
interactions.csv,https://docs.google.com/,4.9100000858306885,0,50,50,0,0,0,0.0982000017166137,-1.0,0,-1,Medium
interactions.csv,https://mail.google.com/,1.1170001029968262,4,50,0,0,0,0,0.0223400020599365,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_34,127.1588381,2,0,0,0,1,1,0.0,0.0,0,-1,High
interactions.csv,https://www.cyren.com/,1.7139999866485596,4,50,0,0,0,0,0.0342799997329711,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_12,44.37380417,0,1,0,0,1,0,0.2890240851,0.0,0,-1,High
e-shop clothing 2008.csv,category_4_page_5,14.0,14,-1,-1,1,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,http://giuseppe-desolda.ddns.net/,1.1510000228881836,4,50,0,0,0,0,0.0230200004577636,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_15,80.6732554,1,0,0,0,1,1,0.32633701875,1.0,0,-1,Medium
interactions.csv,https://elearning.unisi.it/,4.305999994277954,32,50,0,5,0,0,0.086119999885559,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_1,79.48117084,4,0,0,0,3,3,0.0,0.0,0,-1,High
interaction_telemetry_large.csv,element_47,34.38116989,0,1,0,0,1,0,0.0,0.0,0,-1,High
interactions.csv,https://drive.google.com/,4.886999845504761,0,50,0,0,0,0,0.0977399969100952,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_2,257.0489966,2,0,0,0,1,1,3.61627013015,0.0,0,-1,High
interaction_telemetry_large.csv,element_2,158.8480764,0,0,0,0,2,0,0.8259663173799999,0.0,0,-1,High
interaction_telemetry_large.csv,element_19,35.98594565,0,0,0,0,2,0,0.0,0.0,0,-1,High
e-shop clothing 2008.csv,category_3_page_1,30.0,30,-1,-1,1,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,http://www.srlmetroquadro.com/,3.3469998836517334,4,50,0,0,0,0,0.0669399976730346,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_11,79.5189179,1,0,0,1,3,3,0.32854973775,0.0,0,-1,High
interactions.csv,https://www.arcaplanet.it/,4.903000116348267,50,50,0,9,0,0,0.0980600023269653,-1.0,0,-1,Medium
interactions.csv,https://www.overleaf.com/,1.6030001640319824,19,50,0,2,0,0,0.0320600032806396,-1.0,0,-1,Medium
playwright_dummy_website,search,4362.0,2,0,2,2,0,1,1919.0,1.0,2,1,Medium
interactions.csv,https://mail.google.com/,2.6000001430511475,17,50,0,2,0,0,0.0520000028610229,-1.0,0,-1,Medium
e-shop clothing 2008.csv,category_4_page_1,37.0,37,-1,-1,14,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://mail.google.com/,2.2720000743865967,29,50,0,4,0,0,0.0454400014877319,-1.0,0,-1,Medium
interactions.csv,https://web.whatsapp.com/,0.9029998779296876,50,50,0,9,0,0,0.0180599975585937,-1.0,0,-1,Medium
interactions.csv,https://elearning.unisi.it/,4.007999897003174,27,50,0,4,0,0,0.0801599979400634,-1.0,0,-1,Medium
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,4.9040000438690186,50,50,0,9,0,0,0.0980800008773803,-1.0,0,-1,Medium
playwright_dummy_website,cta,3226.0,2,1,0,1,0,1,2917.0,1.0,4,0,High
interactions.csv,https://web.whatsapp.com/,2.430999994277954,50,50,27,9,0,0,0.048619999885559,-1.0,0,-1,Medium
e-shop clothing 2008.csv,category_3_page_2,12.0,12,-1,-1,1,0,0,-1.0,-1.0,0,-1,Medium
playwright_dummy_website,search,551.0,1,0,1,0,0,0,423.0,1.0,2,2,Low
playwright_dummy_website,cta,1081.0,1,0,0,0,0,0,926.0,1.0,2,-1,Low
interaction_telemetry_large.csv,element_10,139.8071977,1,1,0,0,1,1,0.0,0.0,0,-1,High
interactions.csv,https://lichess.org/,2.4729998111724854,0,50,0,0,0,0,0.0494599962234497,-1.0,0,-1,Low
playwright_dummy_website,search,3386.0,3,1,1,2,1,1,2939.0,1.0,5,0,High
e-shop clothing 2008.csv,category_3_page_1,10.0,10,-1,-1,1,0,0,-1.0,-1.0,0,-1,Medium
playwright_dummy_website,cta,1019.0,1,0,0,0,0,0,908.0,1.0,2,-1,Low
interactions.csv,https://mail.google.com/,1.7450001239776611,4,50,0,0,0,0,0.0349000024795532,-1.0,0,-1,Low
interactions.csv,https://www.start2impact.it/,3.13700008392334,2,50,0,0,0,0,0.0627400016784668,-1.0,0,-1,Low
interactions.csv,https://www.overleaf.com/,3.5999999046325684,34,50,0,5,0,0,0.0719999980926513,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_19,67.40974722,2,0,0,0,3,3,0.0,0.0,0,-1,High
interactions.csv,https://www.scopus.com/,39.50099992752075,0,50,0,0,0,0,0.790019998550415,-1.0,0,-1,Low
interactions.csv,https://web.whatsapp.com/,2.4160001277923584,27,50,0,4,0,0,0.0483200025558471,-1.0,0,-1,Medium
interactions.csv,https://www.overleaf.com/,2.336999893188477,0,50,30,0,0,0,0.0467399978637695,-1.0,0,-1,Low
interactions.csv,http://elearning.unisi.it/,84613.73199987411,0,50,0,0,0,0,1692.2746399974824,-1.0,0,-1,Medium
playwright_dummy_website,cta,4430.0,2,1,0,0,0,0,3934.0,1.0,2,0,High
playwright_dummy_website,login,4188.0,1,1,3,0,2,0,3969.0,0.0,2,0,High
e-shop clothing 2008.csv,category_4_page_1,6.0,6,-1,-1,5,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://it.aliexpress.com/,2.496000051498413,13,50,0,1,0,0,0.0499200010299682,-1.0,0,-1,Medium
playwright_dummy_website,landing,2149.0,1,1,1,0,0,0,1914.0,1.0,3,1,Medium
interactions.csv,https://lichess.org/,0.9660000801086426,37,50,0,6,0,0,0.0193200016021728,-1.0,0,-1,Medium
interactions.csv,https://josephmahoney.web.illinois.edu/,4.901000022888184,0,50,0,0,0,0,0.0980200004577636,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_39,98.72776258,1,0,0,0,2,2,5.094222186666667,1.0,0,-1,High
interaction_telemetry_large.csv,element_13,102.3561003,2,1,0,0,1,1,0.0,0.0,0,-1,High
playwright_dummy_website,signup,4426.0,3,1,3,0,0,0,3918.0,1.0,2,0,High
interactions.csv,http://giuseppe-desolda.ddns.net/,2.382999897003174,0,50,0,0,0,0,0.0476599979400634,-1.0,0,-1,Low
interactions.csv,https://docs.google.com/,2.139000177383423,3,50,50,0,0,0,0.0427800035476684,-1.0,0,-1,Medium
interactions.csv,https://lichess.org/,1.7669999599456787,3,50,0,0,0,0,0.0353399991989135,-1.0,0,-1,Low
interactions.csv,https://www.scimagojr.com/,4.799000024795532,48,50,0,8,0,0,0.0959800004959106,-1.0,0,-1,Medium
interactions.csv,https://www.google.com/,1.4000000953674316,39,50,0,6,0,0,0.0280000019073486,-1.0,0,-1,Medium
interactions.csv,https://web.whatsapp.com/,4.8450000286102295,0,50,0,0,0,0,0.0969000005722045,-1.0,0,-1,Low
interactions.csv,https://giuseppe-desolda.ddns.net:8080/,1.0369999408721924,50,50,0,9,0,0,0.0207399988174438,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_34,48.08167921,0,1,0,1,1,0,0.584019203625,1.0,0,-1,Medium
interaction_telemetry_large.csv,element_34,38.87291051,1,0,0,0,1,1,0.0,0.0,0,-1,High
playwright_dummy_website,login,4137.0,1,1,3,0,2,0,3954.0,0.0,2,0,High
playwright_dummy_website,search,6181.0,1,1,2,2,0,1,3928.0,1.0,2,0,High
e-shop clothing 2008.csv,category_1_page_1,9.0,9,-1,-1,1,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://github.com/,2.4019999504089355,2,50,0,0,0,0,0.0480399990081787,-1.0,0,-1,Low
e-shop clothing 2008.csv,category_2_page_2,14.0,14,-1,-1,3,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://giuseppe-desolda.ddns.net/,181.44299983978271,0,50,0,0,0,0,3.6288599967956543,-1.0,0,-1,Medium
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,2.2330000400543213,0,50,26,0,0,0,0.0446600008010864,-1.0,0,-1,Low
e-shop clothing 2008.csv,category_1_page_2,11.0,11,-1,-1,5,0,0,-1.0,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_14,36.81187414,1,1,0,0,2,2,0.0,0.0,0,-1,High
interactions.csv,https://web.whatsapp.com/,3.368000030517578,50,50,2,9,0,0,0.0673600006103515,-1.0,0,-1,Medium
interactions.csv,https://www.infoclip.it/,2.5309998989105225,0,50,0,0,0,0,0.0506199979782104,-1.0,0,-1,Low
interactions.csv,https://web.telegram.org/,1.8939998149871824,0,50,0,0,0,0,0.0378799962997436,-1.0,0,-1,Low
interactions.csv,https://drive.google.com/,1.875999927520752,1,50,0,0,0,0,0.037519998550415,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_26,177.3325542,1,0,0,0,1,1,0.3543454461999999,0.0,0,-1,High
interaction_telemetry_large.csv,element_5,14.82724018,0,0,0,0,0,0,2.476530807,0.0,0,-1,Medium
interactions.csv,https://it-it.facebook.com/,2.3350000381469727,4,50,11,0,0,0,0.0467000007629394,-1.0,0,-1,Low
playwright_dummy_website,cta,2340.0,2,0,0,0,0,0,1929.0,1.0,2,1,Medium
interaction_telemetry_large.csv,element_20,56.6682953,2,1,0,0,3,3,0.0,0.0,0,-1,High
interactions.csv,https://www.linkedin.com/,4.891000032424927,0,50,0,0,0,0,0.0978200006484985,-1.0,0,-1,Low
interactions.csv,https://giuseppe-desolda.ddns.net/,1.1039998531341553,43,50,0,7,0,0,0.0220799970626831,-1.0,0,-1,Medium
interactions.csv,https://deltabit.co/,4.9090001583099365,0,50,0,0,0,0,0.0981800031661987,-1.0,0,-1,Low
playwright_dummy_website,login,4171.0,1,1,3,0,2,0,3958.0,0.0,2,0,High
e-shop clothing 2008.csv,category_1_page_1,3.0,3,-1,-1,1,0,0,-1.0,-1.0,0,-1,Low
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,2.128999948501587,0,50,37,0,0,0,0.0425799989700317,-1.0,0,-1,Low
interactions.csv,https://mail.google.com/,1.688000202178955,14,50,0,1,0,0,0.0337600040435791,-1.0,0,-1,Medium
interactions.csv,https://giuseppe-desolda.ddns.net:8080/,1.2190001010894775,25,50,0,4,0,0,0.0243800020217895,-1.0,0,-1,Medium
interactions.csv,https://www.facebook.com/,4.281999826431274,43,50,0,7,0,0,0.0856399965286254,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_23,57.3506989,1,0,0,0,0,0,0.2620388183666667,0.0,0,-1,Medium
interactions.csv,https://www.thesaurus.com/,4.853000164031982,0,50,0,0,0,0,0.0970600032806396,-1.0,0,-1,Low
e-shop clothing 2008.csv,category_2_page_2,33.0,33,-1,-1,4,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://www.overleaf.com/,1.86899995803833,3,50,0,0,0,0,0.0373799991607666,-1.0,0,-1,Low
interactions.csv,https://www.researchgate.net/,3.988999843597412,0,50,2,0,0,0,0.0797799968719482,-1.0,0,-1,Low
interactions.csv,https://new.precisionconference.com/,1.5910000801086426,0,50,0,0,0,0,0.0318200016021728,-1.0,0,-1,Low
playwright_dummy_website,cta,1092.0,1,0,0,0,0,0,945.0,1.0,3,-1,Low
interactions.csv,https://scholar.google.com/,2.562000036239624,2,50,16,0,0,0,0.0512400007247924,-1.0,0,-1,Low
interactions.csv,https://segreteriaonline.unisi.it/,2.068000078201294,15,50,0,2,0,0,0.0413600015640258,-1.0,0,-1,Medium
interactions.csv,https://docs.google.com/,1.8020000457763672,1,50,0,0,0,0,0.0360400009155273,-1.0,0,-1,Low
interactions.csv,https://www.overleaf.com/,1.316999912261963,0,50,50,0,0,0,0.0263399982452392,-1.0,0,-1,Low
e-shop clothing 2008.csv,category_3_page_1,33.0,33,-1,-1,7,0,0,-1.0,-1.0,0,-1,Medium
e-shop clothing 2008.csv,category_3_page_3,13.0,13,-1,-1,4,0,0,-1.0,-1.0,0,-1,Medium
e-shop clothing 2008.csv,category_4_page_3,24.0,24,-1,-1,6,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://web.whatsapp.com/,2.1529998779296875,0,50,0,0,0,0,0.0430599975585937,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_22,31.95522626,1,0,0,0,1,1,0.0,0.0,0,-1,High
interactions.csv,https://drive.google.com/,1.7679998874664309,2,50,0,0,0,0,0.0353599977493286,-1.0,0,-1,Low
interactions.csv,https://www.youtube.com/,4.895999908447266,50,50,0,9,0,0,0.0979199981689453,-1.0,0,-1,Medium
interactions.csv,https://docs.google.com/,1.9909999370574951,2,50,0,0,0,0,0.0398199987411499,-1.0,0,-1,Low
interaction_telemetry_large.csv,element_16,74.05280917,0,1,0,0,2,0,0.4655589383333333,0.0,0,-1,High
playwright_dummy_website,search,4352.0,2,0,2,2,0,1,1940.0,1.0,2,1,Medium
interactions.csv,https://calendar.google.com/,1.7019999027252195,10,50,0,1,0,0,0.0340399980545043,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_17,59.85667789,2,0,0,0,1,1,0.111727114025,0.0,0,-1,High
interactions.csv,https://web.whatsapp.com/,4.906000137329102,50,50,0,9,0,0,0.098120002746582,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_43,20.47781547,0,0,0,0,0,0,0.0,0.0,0,-1,Medium
interactions.csv,https://lichess.org/,1.8519999980926516,33,50,0,5,0,0,0.037039999961853,-1.0,0,-1,Medium
playwright_dummy_website,cta,2999.0,1,0,0,1,0,1,1944.0,1.0,3,1,Medium
interaction_telemetry_large.csv,element_28,196.9661509,4,0,0,0,3,3,0.0,0.0,0,-1,High
interaction_telemetry_large.csv,element_12,121.7251753,3,0,0,0,2,2,0.13097039002,0.0,0,-1,High
interactions.csv,https://mail.google.com/,1.8949999809265137,0,50,38,0,0,0,0.0378999996185302,-1.0,0,-1,Low
interactions.csv,https://www.esse3.unitn.it/,1.5179998874664309,2,50,0,0,0,0,0.0303599977493286,-1.0,0,-1,Low
interactions.csv,http://compulab.smin.unisi.it/,1.553999900817871,0,50,0,0,0,0,0.0310799980163574,-1.0,0,-1,Low
interactions.csv,https://esami.unisi.it/,78.6010000705719,0,50,10,0,0,0,1.572020001411438,-1.0,0,-1,Medium
interactions.csv,https://mail.google.com/,1.5169999599456787,33,50,0,5,0,0,0.0303399991989135,-1.0,0,-1,Medium
playwright_dummy_website,cta,1083.0,1,0,0,0,0,0,937.0,1.0,2,-1,Low
interactions.csv,https://mail.google.com/,4.889000177383423,50,50,0,9,0,0,0.0977800035476684,-1.0,0,-1,Medium
interactions.csv,http://www.srlmetroquadro.com/,1.122999906539917,5,50,0,0,0,0,0.0224599981307983,-1.0,0,-1,Low
interactions.csv,https://deltabit.co/,2.3340001106262207,0,50,0,0,0,0,0.0466800022125244,-1.0,0,-1,Low
interactions.csv,https://gloriachiocci.nova100.ilsole24ore.com/,3.317000150680542,0,50,0,0,0,0,0.0663400030136108,-1.0,0,-1,Low
interactions.csv,https://elearning.unisi.it/,1.7309999465942385,6,50,0,0,0,0,0.0346199989318847,-1.0,0,-1,Low
interactions.csv,https://www.jysk.it/,4.920000076293945,0,50,0,0,0,0,0.0984000015258789,-1.0,0,-1,Low
playwright_dummy_website,login,4120.0,1,1,3,0,2,0,3942.0,0.0,2,0,High
interactions.csv,https://msg.forumfree.it/,2.3970000743865967,0,50,35,0,0,0,0.0479400014877319,-1.0,0,-1,Low
interactions.csv,https://it.lush.com/,4.896999835968018,50,50,0,9,0,0,0.0979399967193603,-1.0,0,-1,Medium
playwright_dummy_website,signup,4536.0,4,1,4,2,1,1,3939.0,1.0,5,0,High
playwright_dummy_website,search,2440.0,2,0,1,1,1,1,0.0,0.0,2,1,Medium
playwright_dummy_website,search,6145.0,1,1,2,2,0,1,3937.0,1.0,2,0,High
interactions.csv,http://www.srlmetroquadro.com/,5.836999893188477,0,50,0,0,0,0,0.1167399978637695,-1.0,0,-1,Low
interactions.csv,https://fscgroup.ddns.net/,2.0279998779296875,45,50,0,8,0,0,0.0405599975585937,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_25,56.4992623,2,0,0,0,2,2,0.2066188785666666,0.0,0,-1,High
interaction_telemetry_large.csv,element_32,134.1394067,2,1,0,0,2,2,0.6462203235999999,0.0,0,-1,High
interactions.csv,https://docs.google.com/,4.299999952316284,0,50,4,0,0,0,0.0859999990463256,-1.0,0,-1,Low
interactions.csv,https://reader.elsevier.com/,2.455000162124634,19,50,0,2,0,0,0.0491000032424926,-1.0,0,-1,Medium
interactions.csv,https://accounts.google.com/,1.819000005722046,2,50,0,0,0,0,0.0363800001144409,-1.0,0,-1,Low
interactions.csv,https://www.youtube.com/,1.386000156402588,0,50,0,0,0,0,0.0277200031280517,-1.0,0,-1,Low
interactions.csv,https://dl.acm.org/,2.815000057220459,23,50,0,3,0,0,0.0563000011444091,-1.0,0,-1,Medium
playwright_dummy_website,signup,4514.0,4,1,4,2,1,1,3959.0,1.0,5,0,High
interactions.csv,https://www.overleaf.com/,2.8470001220703125,0,50,0,0,0,0,0.0569400024414062,-1.0,0,-1,Low
playwright_dummy_website,signup,1059.0,1,0,2,0,0,0,914.0,1.0,2,2,Low
playwright_dummy_website,login,2256.0,2,0,3,1,1,0,1925.0,1.0,4,1,Medium
interactions.csv,https://mail.google.com/,4.925000190734863,0,50,0,0,0,0,0.0985000038146972,-1.0,0,-1,Low
playwright_dummy_website,login,12453.0,3,0,4,1,1,0,1922.0,1.0,2,1,Medium
interactions.csv,https://www.thesaurus.com/,4.9100000858306885,0,50,0,0,0,0,0.0982000017166137,-1.0,0,-1,Low
interactions.csv,https://www.startingfinance.com/,4.861000061035156,0,50,0,0,0,0,0.0972200012207031,-1.0,0,-1,Low
interactions.csv,https://mail.google.com/,3.763000011444092,30,50,0,5,0,0,0.0752600002288818,-1.0,0,-1,Medium
e-shop clothing 2008.csv,category_2_page_1,10.0,10,-1,-1,5,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://docs.google.com/,253.7779998779297,2,50,0,0,0,0,5.075559997558594,-1.0,0,-1,Medium
interactions.csv,https://giuseppe-desolda.ddns.net/,9.316999912261965,20,50,0,3,0,0,0.1863399982452392,-1.0,0,-1,Medium
interaction_telemetry_large.csv,element_10,85.75974318,0,2,0,0,2,0,0.159499934175,0.0,0,-1,High
interactions.csv,https://web.whatsapp.com/,2.2730000019073486,50,50,27,9,0,0,0.0454600000381469,-1.0,0,-1,Medium
interactions.csv,https://giuseppe-desolda.ddns.net:8080/,3.24399995803833,0,50,0,0,0,0,0.0648799991607666,-1.0,0,-1,Low
e-shop clothing 2008.csv,category_4_page_1,36.0,36,-1,-1,6,0,0,-1.0,-1.0,0,-1,Medium
interactions.csv,https://elearning.unisi.it/,3.971000194549561,38,50,0,6,0,0,0.0794200038909912,-1.0,0,-1,Medium
