source_dataset,flow_type,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
playwright_dummy_website,signup,1060,1,0,2,0,0,0,927,1,2,2,Low
playwright_dummy_website,cta,2307,2,0,0,0,0,0,1916,1,2,1,Medium
playwright_dummy_website,search,2416,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,signup,1075,1,0,2,0,0,0,921,1,2,2,Low
playwright_dummy_website,search,1069,1,0,1,0,0,0,932,1,2,2,Low
playwright_dummy_website,search,4369,2,0,2,2,0,1,1940,1,2,1,Medium
playwright_dummy_website,search,6173,1,1,2,2,0,1,3976,1,2,0,High
playwright_dummy_website,login,1128,1,0,2,0,0,0,911,1,3,2,Low
playwright_dummy_website,login,4120,1,1,3,0,2,0,3930,0,2,0,High
playwright_dummy_website,cta,1076,1,0,0,0,0,0,930,1,3,-1,Low
playwright_dummy_website,signup,2453,3,0,3,0,0,0,1942,1,2,1,Medium
playwright_dummy_website,login,4097,1,1,3,0,2,0,3926,0,2,0,High
playwright_dummy_website,signup,4550,3,1,3,0,0,0,3955,1,2,0,High
playwright_dummy_website,cta,4394,2,1,0,0,0,0,3919,1,2,0,High
playwright_dummy_website,search,1082,1,0,1,0,0,0,926,1,2,2,Low
playwright_dummy_website,signup,1041,1,0,2,0,0,0,907,1,2,2,Low
playwright_dummy_website,login,3387,3,1,3,2,1,1,2936,1,5,0,High
playwright_dummy_website,search,5164,1,1,2,2,0,1,2938,1,2,0,High
playwright_dummy_website,search,3031,1,0,1,1,0,1,1931,1,3,1,Medium
playwright_dummy_website,cta,1043,1,0,0,0,0,0,922,1,2,-1,Low
playwright_dummy_website,search,2415,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,login,4151,1,1,3,0,2,0,3937,0,2,0,High
playwright_dummy_website,search,1097,1,0,1,0,0,0,928,1,2,2,Low
playwright_dummy_website,cta,4402,2,1,0,0,0,0,3949,1,2,0,High
playwright_dummy_website,cta,2323,2,0,0,0,0,0,1924,1,2,1,Medium
playwright_dummy_website,login,12459,3,0,4,1,1,0,1943,1,2,1,Medium
playwright_dummy_website,login,1038,1,0,2,0,0,0,907,1,2,2,Low
playwright_dummy_website,search,1052,1,0,1,0,0,0,922,1,2,2,Low
playwright_dummy_website,search,3004,1,0,1,1,0,1,1918,1,3,1,Medium
playwright_dummy_website,login,4140,1,1,3,0,2,0,3949,0,2,0,High
playwright_dummy_website,cta,554,1,0,0,0,0,0,427,1,3,-1,Low
playwright_dummy_website,search,1049,1,0,1,0,0,0,930,1,2,2,Low
playwright_dummy_website,login,4126,1,1,3,0,2,0,3935,0,2,0,High
playwright_dummy_website,login,1066,1,0,2,0,0,0,912,1,2,2,Low
playwright_dummy_website,signup,2311,3,0,4,1,1,0,1961,1,4,1,Medium
playwright_dummy_website,search,4361,2,0,2,2,0,1,1925,1,2,1,Medium
playwright_dummy_website,search,2452,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,search,2969,1,0,1,1,0,1,1924,1,3,1,Medium
playwright_dummy_website,signup,1105,1,0,2,0,0,0,917,1,2,2,Low
playwright_dummy_website,login,12452,3,0,4,1,1,0,1938,1,2,1,Medium
playwright_dummy_website,signup,2391,3,0,3,0,0,0,1901,1,2,1,Medium
playwright_dummy_website,search,2426,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,signup,1065,1,0,2,0,0,0,933,1,2,2,Low
playwright_dummy_website,search,2513,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,cta,2383,2,0,0,0,0,0,1941,1,2,1,Medium
playwright_dummy_website,login,1035,1,0,2,0,0,0,917,1,2,2,Low
playwright_dummy_website,signup,4519,4,1,4,2,1,1,3933,1,5,0,High
playwright_dummy_website,cta,1095,1,0,0,0,0,0,950,1,3,-1,Low
playwright_dummy_website,signup,2268,3,0,4,1,1,0,1914,1,4,1,Medium
playwright_dummy_website,search,2963,1,0,1,1,0,1,1916,1,3,1,Medium
playwright_dummy_website,login,12457,3,0,4,1,1,0,1927,1,2,1,Medium
playwright_dummy_website,search,1027,1,0,1,0,0,0,921,1,2,2,Low
playwright_dummy_website,signup,2437,3,0,3,0,0,0,1926,1,2,1,Medium
playwright_dummy_website,signup,1072,1,0,2,0,0,0,927,1,2,2,Low
playwright_dummy_website,signup,2265,3,0,4,1,1,0,1916,1,4,1,Medium
playwright_dummy_website,cta,1081,1,0,0,0,0,0,918,1,3,-1,Low
playwright_dummy_website,search,1079,1,0,1,0,0,0,927,1,2,2,Low
playwright_dummy_website,search,6210,1,1,2,2,0,1,3962,1,2,0,High
playwright_dummy_website,login,4138,1,1,3,0,2,0,3955,0,2,0,High
playwright_dummy_website,signup,2437,3,0,3,0,0,0,1939,1,2,1,Medium
playwright_dummy_website,search,6161,1,1,2,2,0,1,3957,1,2,0,High
playwright_dummy_website,login,12467,3,0,4,1,1,0,1933,1,2,1,Medium
playwright_dummy_website,signup,593,1,0,2,0,0,0,433,1,2,2,Low
playwright_dummy_website,search,6219,1,1,2,2,0,1,3948,1,2,0,High
playwright_dummy_website,login,12439,3,0,4,1,1,0,1924,1,2,1,Medium
playwright_dummy_website,cta,4431,2,1,0,0,0,0,3948,1,2,0,High
playwright_dummy_website,landing,4244,2,1,0,1,0,1,3918,1,4,0,High
playwright_dummy_website,search,4370,2,0,2,2,0,1,1921,1,2,1,Medium
playwright_dummy_website,cta,2987,1,0,0,1,0,1,1916,1,3,1,Medium
playwright_dummy_website,landing,1022,1,0,0,0,0,0,893,1,3,-1,Low
playwright_dummy_website,signup,4511,3,1,3,0,0,0,3951,1,2,0,High
playwright_dummy_website,search,6124,1,1,2,2,0,1,3947,1,2,0,High
playwright_dummy_website,signup,2307,3,0,4,1,1,0,1942,1,4,1,Medium
playwright_dummy_website,signup,4556,3,1,3,0,0,0,3942,1,2,0,High
playwright_dummy_website,search,6108,1,1,2,2,0,1,3930,1,2,0,High
playwright_dummy_website,cta,1054,1,0,0,0,0,0,904,1,2,-1,Low
playwright_dummy_website,signup,4516,4,1,4,2,1,1,3930,1,5,0,High
playwright_dummy_website,signup,2427,3,0,3,0,0,0,1923,1,2,1,Medium
playwright_dummy_website,cta,2304,2,0,0,0,0,0,1934,1,2,1,Medium
playwright_dummy_website,search,2439,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,login,1052,1,0,2,0,0,0,925,1,2,2,Low
playwright_dummy_website,cta,1072,1,0,0,0,0,0,928,1,2,-1,Low
playwright_dummy_website,cta,3386,2,1,0,0,0,0,2931,1,2,0,High
playwright_dummy_website,signup,1052,1,0,2,0,0,0,925,1,2,2,Low
playwright_dummy_website,search,3404,3,1,1,2,1,1,2930,1,5,0,High
playwright_dummy_website,signup,4475,3,1,3,0,0,0,3932,1,2,0,High
playwright_dummy_website,search,2984,1,0,1,1,0,1,1922,1,3,1,Medium
playwright_dummy_website,signup,2386,3,0,3,0,0,0,1922,1,2,1,Medium
playwright_dummy_website,signup,1070,1,0,2,0,0,0,925,1,2,2,Low
playwright_dummy_website,search,2430,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,cta,1078,1,0,0,0,0,0,933,1,3,-1,Low
playwright_dummy_website,search,1046,1,0,1,0,0,0,915,1,2,2,Low
playwright_dummy_website,login,1096,1,0,2,0,0,0,912,1,3,2,Low
playwright_dummy_website,signup,4489,3,1,3,0,0,0,3949,1,2,0,High
playwright_dummy_website,search,4395,2,0,2,2,0,1,1938,1,2,1,Medium
playwright_dummy_website,cta,1068,1,0,0,0,0,0,933,1,3,-1,Low
playwright_dummy_website,signup,4440,3,1,3,0,0,0,3944,1,2,0,High
playwright_dummy_website,login,12431,3,0,4,1,1,0,1930,1,2,1,Medium
playwright_dummy_website,search,6179,1,1,2,2,0,1,3965,1,2,0,High
playwright_dummy_website,signup,4476,3,1,3,0,0,0,3950,1,2,0,High
playwright_dummy_website,cta,2308,2,0,0,0,0,0,1929,1,2,1,Medium
playwright_dummy_website,cta,4318,2,1,0,1,0,1,3939,1,4,0,High
playwright_dummy_website,landing,2113,1,1,1,0,0,0,1905,1,3,1,Medium
playwright_dummy_website,signup,1118,1,0,3,0,0,0,914,1,3,2,Low
playwright_dummy_website,search,4325,2,0,2,2,0,1,1907,1,2,1,Medium
playwright_dummy_website,cta,1081,1,0,0,0,0,0,926,1,2,-1,Low
playwright_dummy_website,search,1067,1,0,1,0,0,0,928,1,2,2,Low
playwright_dummy_website,login,4122,1,1,3,0,2,0,3940,0,2,0,High
playwright_dummy_website,signup,2422,3,0,3,0,0,0,1933,1,2,1,Medium
playwright_dummy_website,search,2406,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,login,2245,2,0,3,1,1,0,1937,1,4,1,Medium
playwright_dummy_website,search,2962,1,0,1,1,0,1,1913,1,3,1,Medium
playwright_dummy_website,login,4191,1,1,3,0,2,0,3980,0,2,0,High
playwright_dummy_website,search,6111,1,1,2,2,0,1,3960,1,2,0,High
playwright_dummy_website,search,1070,1,0,1,0,0,0,931,1,2,2,Low
playwright_dummy_website,search,6106,1,1,2,2,0,1,3942,1,2,0,High
playwright_dummy_website,login,601,1,0,2,0,0,0,407,1,3,2,Low
playwright_dummy_website,search,567,1,0,1,0,0,0,421,1,2,2,Low
playwright_dummy_website,login,1082,1,0,2,0,0,0,926,1,2,2,Low
playwright_dummy_website,signup,1072,1,0,2,0,0,0,925,1,2,2,Low
playwright_dummy_website,cta,2304,2,0,0,0,0,0,1924,1,2,1,Medium
playwright_dummy_website,login,1110,1,0,2,0,0,0,928,1,2,2,Low
playwright_dummy_website,signup,2427,3,0,3,0,0,0,1921,1,2,1,Medium
playwright_dummy_website,signup,613,1,0,2,0,0,0,414,1,2,2,Low
playwright_dummy_website,cta,1054,1,0,0,0,0,0,930,1,2,-1,Low
playwright_dummy_website,login,4137,1,1,3,0,2,0,3943,0,2,0,High
playwright_dummy_website,cta,2969,1,0,0,1,0,1,1905,1,3,1,Medium
playwright_dummy_website,login,1054,1,0,2,0,0,0,914,1,2,2,Low
playwright_dummy_website,cta,2337,2,0,0,0,0,0,1937,1,2,1,Medium
playwright_dummy_website,login,4151,1,1,3,0,2,0,3973,0,2,0,High
playwright_dummy_website,signup,1078,1,0,2,0,0,0,903,1,2,2,Low
playwright_dummy_website,cta,1066,1,0,0,0,0,0,932,1,3,-1,Low
playwright_dummy_website,login,12473,3,0,4,1,1,0,1946,1,2,1,Medium
playwright_dummy_website,signup,3475,3,1,3,0,0,0,2938,1,2,0,High
playwright_dummy_website,login,2214,2,0,3,1,1,0,1919,1,4,1,Medium
playwright_dummy_website,cta,4415,2,1,0,0,0,0,3951,1,2,0,High
playwright_dummy_website,cta,2383,2,0,0,0,0,0,1945,1,2,1,Medium
playwright_dummy_website,signup,1049,1,0,2,0,0,0,926,1,2,2,Low
playwright_dummy_website,search,1096,1,0,1,0,0,0,926,1,2,2,Low
playwright_dummy_website,landing,538,1,0,0,0,0,0,400,1,3,-1,Low
playwright_dummy_website,signup,1079,1,0,2,0,0,0,907,1,2,2,Low
playwright_dummy_website,search,537,1,0,1,0,0,0,393,1,3,2,Low
playwright_dummy_website,login,2230,2,0,3,1,1,0,1926,1,4,1,Medium
playwright_dummy_website,login,3371,3,1,3,2,1,1,2916,1,5,0,High
playwright_dummy_website,login,4418,3,1,3,2,1,1,3951,1,5,0,High
playwright_dummy_website,landing,1014,1,0,0,0,0,0,882,1,3,-1,Low
playwright_dummy_website,search,4347,2,0,2,2,0,1,1919,1,2,1,Medium
playwright_dummy_website,login,4404,3,1,3,2,1,1,3952,1,5,0,High
playwright_dummy_website,cta,1063,1,0,0,0,0,0,926,1,3,-1,Low
playwright_dummy_website,signup,2408,3,0,3,0,0,0,1935,1,2,1,Medium
playwright_dummy_website,login,12389,3,0,4,1,1,0,1922,1,2,1,Medium
playwright_dummy_website,login,1096,1,0,2,0,0,0,920,1,3,2,Low
playwright_dummy_website,signup,4475,3,1,3,0,0,0,3944,1,2,0,High
playwright_dummy_website,login,1029,1,0,2,0,0,0,912,1,2,2,Low
playwright_dummy_website,login,1051,1,0,2,0,0,0,912,1,2,2,Low
playwright_dummy_website,cta,3413,2,1,0,0,0,0,2941,1,2,0,High
playwright_dummy_website,search,2440,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,login,12472,3,0,4,1,1,0,1929,1,2,1,Medium
playwright_dummy_website,cta,4254,2,1,0,1,0,1,3927,1,4,0,High
playwright_dummy_website,landing,1050,1,0,0,0,0,0,923,1,3,-1,Low
playwright_dummy_website,search,3027,1,0,1,1,0,1,1919,1,3,1,Medium
playwright_dummy_website,cta,1020,1,0,0,0,0,0,908,1,2,-1,Low
playwright_dummy_website,cta,2294,2,0,0,0,0,0,1923,1,2,1,Medium
playwright_dummy_website,search,1036,1,0,1,0,0,0,912,1,2,2,Low
playwright_dummy_website,search,2396,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,search,1069,1,0,1,0,0,0,939,1,2,2,Low
playwright_dummy_website,cta,2367,2,0,0,0,0,0,1932,1,2,1,Medium
playwright_dummy_website,search,1112,1,0,1,0,0,0,930,1,2,2,Low
playwright_dummy_website,search,6108,1,1,2,2,0,1,3956,1,2,0,High
playwright_dummy_website,cta,4414,2,1,0,0,0,0,3940,1,2,0,High
playwright_dummy_website,search,6128,1,1,2,2,0,1,3940,1,2,0,High
playwright_dummy_website,cta,2305,2,0,0,0,0,0,1932,1,2,1,Medium
playwright_dummy_website,search,5336,2,0,2,2,0,1,2914,1,2,1,Medium
playwright_dummy_website,search,1129,1,0,1,0,0,0,934,1,2,2,Low
playwright_dummy_website,cta,4404,2,1,0,0,0,0,3931,1,2,0,High
playwright_dummy_website,search,1042,1,0,1,0,0,0,911,1,2,2,Low
playwright_dummy_website,search,3011,1,0,1,1,0,1,1923,1,3,1,Medium
playwright_dummy_website,search,1016,1,0,1,0,0,0,895,1,2,2,Low
playwright_dummy_website,cta,2979,1,0,0,1,0,1,1916,1,3,1,Medium
playwright_dummy_website,search,1051,1,0,1,0,0,0,927,1,2,2,Low
playwright_dummy_website,login,12433,3,0,4,1,1,0,1930,1,2,1,Medium
playwright_dummy_website,search,2371,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,landing,4275,2,1,0,1,0,1,3937,1,4,0,High
playwright_dummy_website,landing,2094,1,1,1,0,0,0,1940,1,3,1,Medium
playwright_dummy_website,signup,4523,4,1,4,2,1,1,3930,1,5,0,High
playwright_dummy_website,search,2428,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,search,1088,1,0,1,0,0,0,927,1,2,2,Low
playwright_dummy_website,login,3140,1,1,3,0,2,0,2932,0,2,0,High
playwright_dummy_website,login,1108,1,0,2,0,0,0,921,1,3,2,Low
playwright_dummy_website,login,4387,3,1,3,2,1,1,3937,1,5,0,High
playwright_dummy_website,signup,1082,1,0,2,0,0,0,922,1,2,2,Low
playwright_dummy_website,signup,4533,4,1,4,2,1,1,3914,1,5,0,High
playwright_dummy_website,search,4368,2,0,2,2,0,1,1924,1,2,1,Medium
playwright_dummy_website,signup,4517,4,1,4,2,1,1,3917,1,5,0,High
playwright_dummy_website,login,2213,2,0,3,1,1,0,1927,1,4,1,Medium
playwright_dummy_website,login,1095,1,0,2,0,0,0,917,1,2,2,Low
playwright_dummy_website,login,2256,2,0,3,1,1,0,1925,1,4,1,Medium
playwright_dummy_website,landing,1051,1,0,0,0,0,0,919,1,3,-1,Low
playwright_dummy_website,login,12385,3,0,4,1,1,0,1928,1,2,1,Medium
playwright_dummy_website,cta,4465,2,1,0,0,0,0,3943,1,2,0,High
playwright_dummy_website,cta,4255,2,1,0,1,0,1,3944,1,4,0,High
playwright_dummy_website,cta,4450,2,1,0,0,0,0,3944,1,2,0,High
playwright_dummy_website,search,3384,3,1,1,2,1,1,2920,1,5,0,High
playwright_dummy_website,login,12425,3,0,4,1,1,0,1923,1,2,1,Medium
playwright_dummy_website,login,1095,1,0,2,0,0,0,915,1,3,2,Low
playwright_dummy_website,landing,2145,1,1,1,0,0,0,1931,1,3,1,Medium
playwright_dummy_website,login,1039,1,0,2,0,0,0,911,1,2,2,Low
playwright_dummy_website,search,4403,3,1,1,2,1,1,3927,1,5,0,High
playwright_dummy_website,signup,1118,1,0,3,0,0,0,918,1,3,2,Low
playwright_dummy_website,login,4406,3,1,3,2,1,1,3954,1,5,0,High
playwright_dummy_website,login,1096,1,0,2,0,0,0,919,1,3,2,Low
playwright_dummy_website,login,1035,1,0,2,0,0,0,904,1,2,2,Low
playwright_dummy_website,signup,566,1,0,2,0,0,0,419,1,2,2,Low
playwright_dummy_website,cta,1087,1,0,0,0,0,0,937,1,3,-1,Low
playwright_dummy_website,landing,2134,1,1,1,0,0,0,1933,1,3,1,Medium
playwright_dummy_website,search,1111,1,0,1,0,0,0,933,1,2,2,Low
playwright_dummy_website,signup,4535,4,1,4,2,1,1,3945,1,5,0,High
playwright_dummy_website,login,1059,1,0,2,0,0,0,930,1,2,2,Low
playwright_dummy_website,cta,4413,2,1,0,0,0,0,3931,1,2,0,High
playwright_dummy_website,search,554,1,0,1,0,0,0,414,1,3,2,Low
playwright_dummy_website,login,3374,3,1,3,2,1,1,2933,1,5,0,High
playwright_dummy_website,cta,2284,2,0,0,0,0,0,1924,1,2,1,Medium
playwright_dummy_website,login,4386,3,1,3,2,1,1,3933,1,5,0,High
playwright_dummy_website,search,6125,1,1,2,2,0,1,3929,1,2,0,High
playwright_dummy_website,cta,1025,1,0,0,0,0,0,916,1,2,-1,Low
playwright_dummy_website,signup,4549,3,1,3,0,0,0,3955,1,2,0,High
playwright_dummy_website,cta,1059,1,0,0,0,0,0,915,1,2,-1,Low
playwright_dummy_website,signup,2283,3,0,4,1,1,0,1948,1,4,1,Medium
playwright_dummy_website,cta,2329,2,0,0,0,0,0,1940,1,2,1,Medium
playwright_dummy_website,cta,537,1,0,0,0,0,0,415,1,2,-1,Low
playwright_dummy_website,signup,1140,1,0,3,0,0,0,923,1,3,2,Low
playwright_dummy_website,signup,3524,4,1,4,2,1,1,2948,1,5,0,High
playwright_dummy_website,cta,3001,1,0,0,1,0,1,1931,1,3,1,Medium
playwright_dummy_website,signup,1120,1,0,2,0,0,0,923,1,2,2,Low
playwright_dummy_website,signup,1059,1,0,2,0,0,0,914,1,2,2,Low
playwright_dummy_website,signup,4439,3,1,3,0,0,0,3941,1,2,0,High
playwright_dummy_website,cta,1065,1,0,0,0,0,0,925,1,3,-1,Low
playwright_dummy_website,cta,4308,2,1,0,1,0,1,3948,1,4,0,High
playwright_dummy_website,cta,1062,1,0,0,0,0,0,932,1,3,-1,Low
playwright_dummy_website,search,6076,1,1,2,2,0,1,3921,1,2,0,High
playwright_dummy_website,search,1081,1,0,1,0,0,0,911,1,2,2,Low
playwright_dummy_website,signup,566,1,0,2,0,0,0,415,1,2,2,Low
playwright_dummy_website,cta,2994,1,0,0,1,0,1,1929,1,3,1,Medium
playwright_dummy_website,login,12354,3,0,4,1,1,0,1903,1,2,1,Medium
playwright_dummy_website,login,1046,1,0,2,0,0,0,915,1,2,2,Low
playwright_dummy_website,login,12473,3,0,4,1,1,0,1941,1,2,1,Medium
playwright_dummy_website,signup,1092,1,0,2,0,0,0,944,1,2,2,Low
playwright_dummy_website,search,4336,2,0,2,2,0,1,1939,1,2,1,Medium
playwright_dummy_website,search,1098,1,0,1,0,0,0,923,1,2,2,Low
playwright_dummy_website,search,2472,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,cta,567,1,0,0,0,0,0,420,1,3,-1,Low
playwright_dummy_website,cta,4395,2,1,0,0,0,0,3943,1,2,0,High
playwright_dummy_website,signup,2421,3,0,3,0,0,0,1935,1,2,1,Medium
playwright_dummy_website,signup,4521,3,1,3,0,0,0,3960,1,2,0,High
playwright_dummy_website,search,4338,2,0,2,2,0,1,1923,1,2,1,Medium
playwright_dummy_website,login,4138,1,1,3,0,2,0,3947,0,2,0,High
playwright_dummy_website,login,12387,3,0,4,1,1,0,1928,1,2,1,Medium
playwright_dummy_website,search,2488,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,search,5333,2,0,2,2,0,1,2913,1,2,1,Medium
playwright_dummy_website,cta,1072,1,0,0,0,0,0,929,1,3,-1,Low
playwright_dummy_website,search,6128,1,1,2,2,0,1,3930,1,2,0,High
playwright_dummy_website,signup,2315,3,0,4,1,1,0,1964,1,4,1,Medium
playwright_dummy_website,search,2467,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,landing,529,1,0,0,0,0,0,414,1,3,-1,Low
playwright_dummy_website,login,2248,2,0,3,1,1,0,1950,1,4,1,Medium
playwright_dummy_website,signup,1084,1,0,2,0,0,0,922,1,2,2,Low
playwright_dummy_website,search,1051,1,0,1,0,0,0,928,1,2,2,Low
playwright_dummy_website,search,598,1,0,1,0,0,0,428,1,2,2,Low
playwright_dummy_website,signup,3506,4,1,4,2,1,1,2921,1,5,0,High
playwright_dummy_website,search,5378,2,0,2,2,0,1,2930,1,2,1,Medium
playwright_dummy_website,cta,3366,2,0,0,0,0,0,2945,1,2,1,Medium
playwright_dummy_website,cta,2374,2,0,0,0,0,0,1950,1,2,1,Medium
playwright_dummy_website,login,12439,3,0,4,1,1,0,1921,1,2,1,Medium
playwright_dummy_website,search,1036,1,0,1,0,0,0,919,1,2,2,Low
playwright_dummy_website,signup,4581,3,1,3,0,0,0,3962,1,2,0,High
playwright_dummy_website,search,4366,2,0,2,2,0,1,1917,1,2,1,Medium
playwright_dummy_website,search,4335,2,0,2,2,0,1,1928,1,2,1,Medium
playwright_dummy_website,landing,3227,2,1,0,1,0,1,2917,1,4,0,High
playwright_dummy_website,search,2441,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,signup,2353,3,0,3,0,0,0,1913,1,2,1,Medium
playwright_dummy_website,search,2506,2,0,1,1,1,1,0,0,2,0,High
playwright_dummy_website,login,12441,3,0,4,1,1,0,1923,1,2,1,Medium
playwright_dummy_website,cta,1046,1,0,0,0,0,0,935,1,2,-1,Low
playwright_dummy_website,login,4170,1,1,3,0,2,0,3964,0,2,0,High
playwright_dummy_website,login,2200,2,0,3,1,1,0,1934,1,4,1,Medium
playwright_dummy_website,login,2243,2,0,3,1,1,0,1937,1,4,1,Medium
playwright_dummy_website,search,1057,1,0,1,0,0,0,924,1,2,2,Low
playwright_dummy_website,search,6195,1,1,2,2,0,1,3947,1,2,0,High
playwright_dummy_website,login,12448,3,0,4,1,1,0,1903,1,2,1,Medium
playwright_dummy_website,signup,1139,1,0,3,0,0,0,934,1,3,2,Low
playwright_dummy_website,cta,3370,2,0,0,0,0,0,2932,1,2,1,Medium
playwright_dummy_website,login,2181,2,0,3,1,1,0,1922,1,4,1,Medium
playwright_dummy_website,search,1066,1,0,1,0,0,0,928,1,2,2,Low
playwright_dummy_website,signup,4462,3,1,3,0,0,0,3949,1,2,0,High
playwright_dummy_website,landing,1033,1,0,0,0,0,0,914,1,3,-1,Low
playwright_dummy_website,login,1080,1,0,2,0,0,0,905,1,2,2,Low
playwright_dummy_website,landing,1046,1,0,0,0,0,0,918,1,3,-1,Low
playwright_dummy_website,search,1044,1,0,1,0,0,0,910,1,2,2,Low
playwright_dummy_website,cta,1041,1,0,0,0,0,0,929,1,2,-1,Low
playwright_dummy_website,login,12426,3,0,4,1,1,0,1936,1,2,1,Medium
playwright_dummy_website,landing,4295,2,1,0,1,0,1,3956,1,4,0,High
playwright_dummy_website,login,1083,1,0,2,0,0,0,912,1,2,2,Low
playwright_dummy_website,signup,1066,1,0,2,0,0,0,910,1,2,2,Low
playwright_dummy_website,signup,2299,3,0,4,1,1,0,1967,1,4,1,Medium
playwright_dummy_website,cta,2311,2,0,0,0,0,0,1915,1,2,1,Medium
playwright_dummy_website,search,4353,2,0,2,2,0,1,1932,1,2,1,Medium
playwright_dummy_website,cta,4392,2,1,0,0,0,0,3948,1,2,0,High
playwright_dummy_website,search,2412,2,0,1,1,1,1,0,0,2,1,Medium
playwright_dummy_website,search,1055,1,0,1,0,0,0,915,1,2,2,Low
playwright_dummy_website,signup,1121,1,0,3,0,0,0,912,1,3,2,Low
playwright_dummy_website,cta,4411,2,1,0,0,0,0,3933,1,2,0,High
playwright_dummy_website,login,2220,2,0,3,1,1,0,1919,1,4,1,Medium
