source_dataset,flow_type,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
e-shop clothing 2008.csv,3,9,9,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_34,195.9431211,0,1,0,0,2,0,0,0,0,-1,High
e-shop clothing 2008.csv,1,4,4,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.nextwatergovernance.net/,2.00E-06,0,50,25,0,0,0,4.00E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.google.com/,3.04E-06,0,50,0,0,0,0,6.07E-08,-1,0,-1,Low
interactions.csv,https://read.oecd-ilibrary.org/,4.90E-06,0,50,0,0,0,0,9.79E-08,-1,0,-1,Low
interactions.csv,https://app.grammarly.com/,1.64E-06,0,50,0,0,0,0,3.29E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,5,5,0,0,1,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,25,25,0,0,4,0,0,-1,-1,0,-1,High
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.facebook.com/,6.19E-06,0,50,0,0,0,0,1.24E-07,-1,0,-1,Low
interactions.csv,https://deltabit.co/,4.91E-06,0,50,0,0,0,0,9.82E-08,-1,0,-1,Low
interactions.csv,https://meet.google.com/,4.14E-06,4,50,0,0,0,0,8.29E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,13,13,0,0,1,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.mediasetplay.mediaset.it/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,2,2,0,0,1,0,0,-1,-1,0,-1,Low
interactions.csv,https://dottorato.it/,1.01E-06,0,50,0,0,0,0,2.01E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.gamesvillage.it/,1.12E-06,0,50,0,0,0,0,2.24E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,2.17E-06,0,50,0,0,0,0,4.34E-08,-1,0,-1,Low
interactions.csv,https://register.ubisoft.com/,6.09E-05,0,50,1,0,0,0,1.22E-06,-1,0,-1,Low
interactions.csv,https://www.mediasetplay.mediaset.it/,4.93E-06,0,50,0,0,0,0,9.85E-08,-1,0,-1,Low
interaction_telemetry_large.csv,element_19,41.58399672,0,0,0,0,1,0,1.532489942,0,0,-1,High
interactions.csv,https://www.mediasetplay.mediaset.it/,4.90E-06,0,50,0,0,0,0,9.81E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,6,6,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://deltabit.co/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,56,56,0,0,24,0,0,-1,-1,0,-1,High
interactions.csv,https://marleyacademy.ddns.net/,2.30E-06,0,50,29,0,0,0,4.61E-08,-1,0,-1,Low
interactions.csv,https://www.google.com/,3.53E-06,0,50,16,0,0,0,7.06E-08,-1,0,-1,Low
interactions.csv,https://www.gamification.it/,4.61E-06,0,50,0,0,0,0,9.23E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,9,9,0,0,1,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,1,8,8,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,31,31,0,0,9,0,0,-1,-1,0,-1,High
interactions.csv,https://app.grammarly.com/,4.91E-06,0,50,0,0,0,0,9.83E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,7,7,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,7,7,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://docs.google.com/,4.90E-06,0,50,0,0,0,0,9.81E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,22,22,0,0,0,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,2,6,6,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.ilfattoquotidiano.it/,1.66E-06,1,50,0,0,0,0,3.33E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,8,8,0,0,2,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.facebook.com/,7.38E-06,1,50,0,0,0,0,1.48E-07,-1,0,-1,Low
interactions.csv,https://www.google.com/,5.77E-06,2,50,0,0,0,0,1.15E-07,-1,0,-1,Low
e-shop clothing 2008.csv,1,10,10,0,0,3,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.mediasetplay.mediaset.it/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://www.google.com/,4.05E-06,0,50,0,0,0,0,8.10E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,11,11,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.nivea.it/,4.71E-06,0,50,1,0,0,0,9.42E-08,-1,0,-1,Low
interactions.csv,https://www.repubblica.it/,4.91E-06,0,50,0,0,0,0,9.81E-08,-1,0,-1,Low
interactions.csv,https://www.google.com/,4.90E-06,0,50,0,0,0,0,9.79E-08,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,2.09E-06,0,50,36,0,0,0,4.18E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,7,7,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,1.95E-06,0,50,23,0,0,0,3.91E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,7,7,0,0,4,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,3,3,3,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://id.tecnico.ulisboa.pt/,3.07E-06,0,50,16,0,0,0,6.14E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,13,13,0,0,1,0,0,-1,-1,0,-1,Medium
interactions.csv,https://banking.bnl.it/,1.14E-06,0,50,0,0,0,0,2.27E-08,-1,0,-1,Low
interactions.csv,https://www.overleaf.com/,1.72E-06,0,50,50,0,0,0,3.43E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,6,6,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,http://compulab.smin.unisi.it/,1.50E-06,0,50,0,0,0,0,3.00E-08,-1,0,-1,Low
interactions.csv,https://drive.google.com/,4.79E-06,0,50,0,0,0,0,9.57E-08,-1,0,-1,Low
interactions.csv,https://classroom.google.com/,0.000419468,0,50,0,0,0,0,8.39E-06,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://deltabit.co/,4.91E-06,0,50,0,0,0,0,9.83E-08,-1,0,-1,Low
interaction_telemetry_large.csv,element_30,84.64150359,0,1,0,0,1,0,0.561984598,0,0,-1,High
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,4,4,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_1,95.55392661,2,1,0,0,2,2,0.259820566,1,0,-1,Medium
e-shop clothing 2008.csv,3,3,3,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_20,171.8381418,2,0,0,0,3,3,0,1,0,-1,High
e-shop clothing 2008.csv,2,10,10,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://docs.google.com/,4.60E-06,0,50,0,0,0,0,9.21E-08,-1,0,-1,Low
interactions.csv,https://www.reverso.net/,0.000779802,0,50,0,0,0,0,1.56E-05,-1,0,-1,Low
interactions.csv,https://icons8.com/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://www.facebook.com/,1.67E-05,2,50,0,0,0,0,3.35E-07,-1,0,-1,Low
e-shop clothing 2008.csv,3,4,4,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,6,6,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,3,3,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://mercati.ilsole24ore.com/,2.60E-05,0,50,0,0,0,0,5.20E-07,-1,0,-1,Low
e-shop clothing 2008.csv,1,5,5,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://app.grammarly.com/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://app.grammarly.com/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
interaction_telemetry_large.csv,element_17,257.9270462,0,0,0,0,3,0,1.074967308,0,0,-1,High
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,14,14,0,0,4,0,0,-1,-1,0,-1,Medium
interaction_telemetry_large.csv,element_15,144.9802777,0,1,0,0,2,0,1.16108886,0,0,-1,High
interaction_telemetry_large.csv,element_29,117.1030713,0,2,0,0,1,0,0,0,0,-1,High
interactions.csv,https://classroom.google.com/,1.03E-06,0,50,0,0,0,0,2.07E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,4,4,0,0,2,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,7,7,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://esamionline.unitn.it/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,3,3,0,0,1,0,0,-1,-1,0,-1,Low
interactions.csv,https://app.grammarly.com/,2.00E-06,2,50,0,0,0,0,3.99E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,6,6,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.google.com/,3.13E-06,25,50,0,4,0,0,6.27E-08,-1,0,-1,Medium
interactions.csv,https://deltabit.co/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
interaction_telemetry_large.csv,element_23,30.90518528,1,0,0,0,0,0,0.693825679,0,0,-1,Medium
e-shop clothing 2008.csv,1,5,5,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://deltabit.co/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://www.decathlon.it/,2.58E-06,0,50,0,0,0,0,5.17E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_11,99.71169724,0,0,0,0,0,0,0.525427832,0,0,-1,Medium
e-shop clothing 2008.csv,1,8,8,0,0,4,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,3,11,11,0,0,1,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,4,6,6,0,0,2,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,3,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,10,10,0,0,1,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.youtube.com/,4.89E-06,0,50,0,0,0,0,9.79E-08,-1,0,-1,Low
interactions.csv,https://ieeexplore.ieee.org/,2.73E-06,2,50,0,0,0,0,5.46E-08,-1,0,-1,Low
interactions.csv,https://www.facebook.com/,5.21E-06,0,50,0,0,0,0,1.04E-07,-1,0,-1,Low
e-shop clothing 2008.csv,4,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,4,4,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,4,4,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://mail.google.com/,6.59E-06,0,50,0,0,0,0,1.32E-07,-1,0,-1,Low
e-shop clothing 2008.csv,2,7,7,0,0,1,0,0,-1,-1,0,-1,Medium
interactions.csv,https://calendar.google.com/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,12,12,0,0,0,0,0,-1,-1,0,-1,Medium
interactions.csv,https://web.whatsapp.com/,2.32E-06,0,50,28,0,0,0,4.65E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,6,6,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,13,13,0,0,0,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,4,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://elearning.unisi.it/,4.89E-06,0,50,0,0,0,0,9.79E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,11,11,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://mail.google.com/,6.94E-07,0,50,0,0,0,0,1.39E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,2.99E-06,0,50,15,0,0,0,5.97E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,12,12,0,0,0,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.facebook.com/,1.28E-05,0,50,0,0,0,0,2.57E-07,-1,0,-1,Low
interactions.csv,https://www.youtube.com/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://www.mediasetplay.mediaset.it/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,4,4,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,6,6,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,1,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,12,12,0,0,1,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,4,6,6,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://marleyacademy.ddns.net/,2.00E-06,6,50,0,0,0,0,3.99E-08,-1,0,-1,Low
interactions.csv,https://josephmahoney.web.illinois.edu/,4.91E-06,0,50,0,0,0,0,9.81E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,7,7,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_12,150.4038439,1,1,0,0,3,3,3.245228244,0,0,-1,High
interaction_telemetry_large.csv,element_28,80.15144195,0,1,0,0,2,0,0,0,0,-1,High
e-shop clothing 2008.csv,1,10,10,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.facebook.com/,1.98E-05,0,50,0,0,0,0,3.96E-07,-1,0,-1,Low
interactions.csv,https://www.amazon.it/,2.90E-06,4,50,0,0,0,0,5.80E-08,-1,0,-1,Low
interaction_telemetry_large.csv,element_14,171.217196,1,1,0,0,2,2,0.381110696,0,0,-1,High
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://fscgroup.ddns.net/,1.48E-06,5,50,0,0,0,0,2.96E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,4.90E-06,0,50,0,0,0,0,9.81E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,8,8,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,3,3,0,0,1,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.gnula.cc/,4.90E-06,50,50,0,9,0,0,9.80E-08,-1,0,-1,Medium
interactions.csv,https://www.facebook.com/,4.90E-06,0,50,0,0,0,0,9.81E-08,-1,0,-1,Low
interactions.csv,https://books.google.it/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_20,77.10171438,1,0,0,0,3,3,1.108239566,1,0,-1,High
e-shop clothing 2008.csv,3,9,9,0,0,1,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.facebook.com/,5.11E-06,1,50,0,0,0,0,1.02E-07,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,2,2,0,0,1,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,6,6,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://docs.google.com/,4.91E-06,0,50,0,0,0,0,9.82E-08,-1,0,-1,Low
interactions.csv,https://www.scopus.com/,2.24E-06,2,50,0,0,0,0,4.47E-08,-1,0,-1,Low
interactions.csv,https://shop.flixbus.it/,1.62E-06,0,50,0,0,0,0,3.25E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,9,9,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.google.com/,4.91E-06,0,50,0,0,0,0,9.82E-08,-1,0,-1,Low
interaction_telemetry_large.csv,element_14,148.3729068,1,0,0,0,3,3,0.747515198,0,0,-1,High
interactions.csv,https://deltabit.co/,4.91E-06,0,50,0,0,0,0,9.82E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,2,9,9,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,8,8,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,1,1,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_16,79.07181317,1,1,0,0,1,1,0.200625968,0,0,-1,High
e-shop clothing 2008.csv,2,9,9,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interaction_telemetry_large.csv,element_1,74.09405089,2,0,0,0,3,3,0.329081225,0,0,-1,High
interactions.csv,https://www.repubblica.it/,5.17E-06,0,50,0,0,0,0,1.03E-07,-1,0,-1,Low
interactions.csv,https://cineblog01.love/,4.90E-06,0,50,0,0,0,0,9.79E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.facebook.com/,1.58E-05,1,50,0,0,0,0,3.15E-07,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,3,6,6,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://us02web.zoom.us/,4.89E-06,0,50,0,0,0,0,9.77E-08,-1,0,-1,Low
interactions.csv,https://www.twoo.com/,1.99E-06,0,50,0,0,0,0,3.99E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,34,34,0,0,4,0,0,-1,-1,0,-1,High
e-shop clothing 2008.csv,1,3,3,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,4,32,32,0,0,2,0,0,-1,-1,0,-1,Medium
interactions.csv,https://deltabit.co/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://mail.google.com/,1.32E-06,0,50,0,0,0,0,2.65E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,2,2,0,0,1,0,0,-1,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,2.87E-06,8,50,0,0,0,0,5.74E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,2.29E-06,0,50,34,0,0,0,4.59E-08,-1,0,-1,Low
interactions.csv,https://www.mediasetplay.mediaset.it/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://www.youtube.com/,4.73E-06,0,50,1,0,0,0,9.46E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,11,11,0,0,1,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.youtube.com/,2.50E-06,0,50,0,0,0,0,5.01E-08,-1,0,-1,Low
e-shop clothing 2008.csv,1,4,4,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://webapps.unitn.it/,4.88E-06,0,50,0,0,0,0,9.76E-08,-1,0,-1,Low
interactions.csv,https://drive.google.com/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,3,3,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://limesurvey.istsvc.regione.puglia.it/,5.81E-06,0,50,0,0,0,0,1.16E-07,-1,0,-1,Low
interactions.csv,https://drive.google.com/,4.91E-06,0,50,0,0,0,0,9.83E-08,-1,0,-1,Low
interactions.csv,https://web.whatsapp.com/,2.10E-06,0,50,27,0,0,0,4.20E-08,-1,0,-1,Low
e-shop clothing 2008.csv,4,16,16,0,0,0,0,0,-1,-1,0,-1,Medium
interactions.csv,https://www.youtube.com/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://msg.forumfree.it/,2.34E-06,0,50,0,0,0,0,4.68E-08,-1,0,-1,Low
interactions.csv,https://us02web.zoom.us/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
e-shop clothing 2008.csv,2,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://www.esse3.unitn.it/,1.08E-06,3,50,0,0,0,0,2.17E-08,-1,0,-1,Low
e-shop clothing 2008.csv,3,17,17,0,0,1,0,0,-1,-1,0,-1,Medium
e-shop clothing 2008.csv,3,1,1,0,0,0,0,0,-1,-1,0,-1,Low
e-shop clothing 2008.csv,1,6,6,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://mail.google.com/,4.90E-06,0,50,0,0,0,0,9.80E-08,-1,0,-1,Low
interactions.csv,https://account.activedirectory.windowsazure.com/,1.74E-06,0,50,0,0,0,0,3.48E-08,-1,0,-1,Low
interactions.csv,https://www.vueling.com/,7.34E-07,0,50,0,0,0,0,1.47E-08,-1,0,-1,Low
interactions.csv,https://mail.google.com/,4.89E-06,0,50,50,0,0,0,9.78E-08,-1,0,-1,Low
interactions.csv,https://www.google.com/,4.88E-06,50,50,0,9,0,0,9.75E-08,-1,0,-1,Medium
e-shop clothing 2008.csv,2,2,2,0,0,0,0,0,-1,-1,0,-1,Low
interactions.csv,https://classroom.google.com/,4.43E-06,41,50,0,7,0,0,8.85E-08,-1,0,-1,Medium
interactions.csv,https://www.disneyplus.com/,4.89E-06,0,50,0,0,0,0,9.78E-08,-1,0,-1,Low
interactions.csv,https://www.repubblica.it/,4.90E-06,0,50,0,0,0,0,9.79E-08,-1,0,-1,Low
